district,year,season,crop,area_hectares,yield_kg_per_ha,soil_type,ph,nitrogen_kg_per_ha,phosphorus_kg_per_ha,potassium_kg_per_ha,organic_carbon_percent,moisture_percent,avg_temp,max_temp,min_temp,rainfall,humidity,wind_speed,air_pressure,annual_recharge_mcm,annual_extraction_mcm,extraction_percent,future_groundwater_availability_mcm,water_stress_index,temp_range,rainfall_category,water_stress_category,fertility_score,climate_stress_score
Nawanshahr,2020,Zaid,Vegetables,7284.9,13646.1,Alluvial,7.01,125.9,32.4,169.2,0.76,12.9,37.4,45.4,32.1,18.1,26.5,12,990.1,1142.5,1016.9,89,125.7,0.89,13.2,Low,High,100.4,8.15
Nawanshahr,2020,Zaid,Vegetables,7757.5,13201.6,Alluvial,7.01,127.6,32.3,170.7,0.76,12.9,37.9,45.1,31.9,14.8,27.3,12,990.5,1142.5,1016.9,89,125.7,0.89,13.3,Low,High,100.7,8.4
Nawanshahr,2020,Zaid,Vegetables,5771.6,13355.5,Alluvial,7.01,130,31.6,167.5,0.74,12.9,37.3,45.7,32.2,13.3,27,11.9,990.8,1142.5,1016.9,89,125.7,0.88,13.6,Low,High,99.3,8.34
Nawanshahr,2020,Zaid,Vegetables,6041.4,13501.4,Alluvial,7.01,129,31.2,167,0.75,12.4,37.7,46.2,31.7,41.6,25.4,12,990.2,1142.5,1016.9,89,125.7,0.9,14.6,Low,High,101.9,8.1
Nawanshahr,2020,Zaid,Vegetables,5725.4,14195.3,Alluvial,7.01,128.4,32.5,169.2,0.73,12.8,38.8,45.3,30.6,37.9,27.3,12.3,990.4,1142.5,1016.9,89,125.7,0.9,14.6,Low,High,101.4,8.27
Nawanshahr,2020,Zaid,Vegetables,8298.9,13451.4,Alluvial,7.01,126.8,32,168.9,0.75,13.1,38.4,44.4,31.5,15.5,26.2,12,990.4,1142.5,1016.9,89,125.7,0.89,13,Low,High,101,8.22
Nawanshahr,2020,Zaid,Vegetables,7340.5,14164.3,Alluvial,7.01,128.1,31.6,169.6,0.74,13,37.2,45.8,31.2,30.1,26,12,990,1142.5,1016.9,89,125.7,0.89,14.6,Low,High,100.9,8.36
Nawanshahr,2020,Zaid,Vegetables,3793.9,14345.3,Alluvial,7.01,129.5,31.7,165.5,0.76,12.8,38.2,45.8,31.5,10.2,28,12.3,990.5,1142.5,1016.9,89,125.7,0.88,14.3,Low,High,101,8.23
Nawanshahr,2021,Kharif,Cotton,34658.3,2448.4,Alluvial,8.03,148.2,46.7,214.9,0.84,15,30,35.3,22.5,577.8,65.7,8.1,1002.9,1570.9,1344.5,85.6,226.4,0.86,12.8,High,High,122,10.53
Nawanshahr,2021,Kharif,Cotton,35949.3,2387.1,Alluvial,8.03,149.3,46.5,218.1,0.84,14.2,29.5,35.8,22.4,579.5,65.8,8,1003,1570.9,1344.5,85.6,226.4,0.87,13.5,High,High,121.9,10.61
Nawanshahr,2021,Kharif,Cotton,34413.6,3002.4,Alluvial,8.03,146.8,47.5,214.5,0.83,14.9,29.2,35.4,23.3,559.4,66.2,8.2,1003,1570.9,1344.5,85.6,226.4,0.85,12.1,High,High,121.2,10.65
Nawanshahr,2021,Kharif,Cotton,32649.1,2254.1,Alluvial,8.03,147,46.5,216.9,0.83,15,29.2,35.8,22.6,568.4,65.5,8.2,1003,1570.9,1344.5,85.6,226.4,0.86,13.2,High,High,122.7,10.6
Nawanshahr,2021,Kharif,Cotton,34094.2,1998.5,Alluvial,8.03,146.1,45.7,216.3,0.83,15.3,30.5,35.5,22.9,584.3,66.8,7.9,1002.7,1570.9,1344.5,85.6,226.4,0.86,12.6,High,High,121.2,10.59
Nawanshahr,2021,Kharif,Cotton,36292.4,1385.8,Alluvial,8.03,150.8,46.3,215,0.84,15,29.8,35,22.6,577.5,64.3,8.3,1003.1,1570.9,1344.5,85.6,226.4,0.86,12.3,High,High,121.6,10.6
Nawanshahr,2021,Kharif,Cotton,35872.9,2362.2,Alluvial,8.03,150.1,46.4,219.8,0.82,14.8,30.4,35.6,22.2,562.2,67,8,1002.5,1570.9,1344.5,85.6,226.4,0.86,13.4,High,High,122.1,10.39
Nawanshahr,2021,Kharif,Cotton,34926.2,2341.8,Alluvial,8.03,147.6,46.9,214.8,0.85,14.9,29.7,36.2,22.7,593.5,65.9,8.3,1002.9,1570.9,1344.5,85.6,226.4,0.86,13.5,High,High,120.9,10.52
Nawanshahr,2021,Kharif,Cotton,35568.9,2887.5,Alluvial,8.03,148.4,46.5,215.5,0.86,15,30.5,35.5,21.9,579.9,65.3,8.1,1002.9,1570.9,1344.5,85.6,226.4,0.86,13.6,High,High,121.6,10.41
Nawanshahr,2021,Kharif,Cotton,38095.6,2867.5,Alluvial,8.03,149.6,46.2,213.1,0.84,15.1,29.7,35.7,22.3,591,65.4,8.1,1003.1,1570.9,1344.5,85.6,226.4,0.86,13.3,High,High,121.7,10.62
Nawanshahr,2021,Kharif,Maize,39117.6,3244.7,Alluvial,8.03,148.2,46.7,214.9,0.84,15,30,35.3,22.5,577.8,65.7,8.1,1002.9,1570.9,1344.5,85.6,226.4,0.86,12.8,High,High,122,10.53
Nawanshahr,2021,Kharif,Maize,40960.1,3409,Alluvial,8.03,149.1,46.4,215,0.84,14.9,29.7,35,22.9,589.9,65.5,8,1003,1570.9,1344.5,85.6,226.4,0.86,12.1,High,High,121.4,10.57
Nawanshahr,2021,Kharif,Maize,38530.5,2952.4,Alluvial,8.03,148.9,46,210.4,0.85,14.8,31.4,34.9,22,578.2,65.4,8.4,1002.8,1570.9,1344.5,85.6,226.4,0.86,12.9,High,High,121.9,10.39
Nawanshahr,2021,Kharif,Maize,40808.8,2184,Alluvial,8.03,149,47.4,213.9,0.85,15,30,34.9,23.8,575,65.4,8.1,1003.2,1570.9,1344.5,85.6,226.4,0.87,11.1,High,High,122.2,10.52
Nawanshahr,2021,Kharif,Maize,39110.6,4189.4,Alluvial,8.03,147.9,47.7,215.5,0.83,15.2,29.7,36.1,22.5,594,68.2,8.1,1002.5,1570.9,1344.5,85.6,226.4,0.85,13.6,High,High,121.1,10.54
Nawanshahr,2021,Kharif,Maize,39370,3776,Alluvial,8.03,146.9,45.9,214.9,0.85,15.3,30.2,35.2,22.6,564.6,65.4,8.1,1003,1570.9,1344.5,85.6,226.4,0.86,12.6,High,High,122.1,10.55
Nawanshahr,2021,Kharif,Maize,39478.3,2967.1,Alluvial,8.03,148.5,47.1,216.9,0.83,14.7,31.4,34.8,23.1,581.3,65,7.9,1003.5,1570.9,1344.5,85.6,226.4,0.87,11.7,High,High,121.5,10.57
Nawanshahr,2021,Kharif,Maize,40302.3,2624.1,Alluvial,8.03,147.4,45.6,218.3,0.84,15.3,29.8,35.5,22.7,595.9,66.2,8.2,1003.6,1570.9,1344.5,85.6,226.4,0.85,12.8,High,High,121.9,10.45
Nawanshahr,2021,Kharif,Maize,39134.6,2549.7,Alluvial,8.03,145.2,46.1,212.6,0.84,15.2,30.1,36.4,21.7,588.7,66.3,7.9,1002.9,1570.9,1344.5,85.6,226.4,0.82,14.7,High,High,122.1,10.49
Nawanshahr,2021,Kharif,Maize,39920.8,1799.4,Alluvial,8.03,150.1,46.4,213.3,0.82,15.1,29.9,35.7,22.4,603.9,65.6,8,1002.7,1570.9,1344.5,85.6,226.4,0.86,13.3,High,High,122.3,10.5
Nawanshahr,2021,Kharif,Rice,50678.4,3661.2,Alluvial,8.03,148.2,46.7,214.9,0.84,15,30,35.3,22.5,577.8,65.7,8.1,1002.9,1570.9,1344.5,85.6,226.4,0.86,12.8,High,High,122,10.53
Nawanshahr,2021,Kharif,Rice,50732.8,4452.5,Alluvial,8.03,147.2,46.2,213.3,0.85,14.8,29.9,34.5,22.6,588.9,66.2,8.2,1002.8,1570.9,1344.5,85.6,226.4,0.86,11.9,High,High,122.2,10.46
Nawanshahr,2021,Kharif,Rice,53660.2,4435.2,Alluvial,8.03,149.3,46.5,214.3,0.85,15.3,30.8,35.5,22.9,587.5,65.7,8.1,1003.4,1570.9,1344.5,85.6,226.4,0.86,12.6,High,High,121.2,10.48
Nawanshahr,2021,Kharif,Rice,47088.4,2812,Alluvial,8.03,148.6,46.8,212.7,0.84,14.9,30.3,35.5,22.5,602.9,66.1,8.1,1003.3,1570.9,1344.5,85.6,226.4,0.86,13,High,High,121.5,10.7
Nawanshahr,2021,Kharif,Rice,48043,4226.6,Alluvial,8.03,149.9,47.1,212.9,0.82,15,30,35.3,23.3,575.9,66.6,7.9,1002.8,1570.9,1344.5,85.6,226.4,0.88,12,High,High,121.1,10.6
Nawanshahr,2021,Kharif,Rice,52159.5,3096.4,Alluvial,8.03,147.2,46.8,215.3,0.84,14.8,29.7,34.4,23.6,588.1,65.2,8,1002.7,1570.9,1344.5,85.6,226.4,0.87,10.9,High,High,122.6,10.54
Nawanshahr,2021,Kharif,Rice,52824,3176.5,Alluvial,8.03,149.8,46.2,215,0.82,15.2,29.4,35.8,21.9,583.9,65.8,8.2,1002.3,1570.9,1344.5,85.6,226.4,0.85,13.9,High,High,121.4,10.6
Nawanshahr,2021,Kharif,Rice,48229.5,3893.3,Alluvial,8.03,148.2,46.4,220,0.85,15.2,30,35.4,21.7,579.2,64.6,8.1,1002.6,1570.9,1344.5,85.6,226.4,0.85,13.6,High,High,121,10.75
Nawanshahr,2021,Kharif,Rice,53890.9,3971.1,Alluvial,8.03,148.1,46.3,214.7,0.83,15.3,30,35.4,22.5,573.3,65.4,8.2,1002.1,1570.9,1344.5,85.6,226.4,0.86,12.9,High,High,121.1,10.55
Nawanshahr,2021,Kharif,Rice,48354.7,3491.7,Alluvial,8.03,147.8,46.9,215.7,0.84,15.4,30.9,35.9,22.7,583.2,65.5,8.1,1003,1570.9,1344.5,85.6,226.4,0.85,13.2,High,High,122.6,10.59
Nawanshahr,2021,Rabi,Barley,14153.4,2162.4,Alluvial,6.63,99.2,51.8,125.5,0.65,27.9,12,18.5,6.2,67.3,54.8,5.3,1008.7,1570.9,1344.5,85.6,226.4,0.86,12.3,Low,High,84.7,10.27
Nawanshahr,2021,Rabi,Barley,14414,3172.8,Alluvial,6.63,97.7,51.9,121.8,0.63,28,12.8,18.3,6.3,61.2,53.6,5.2,1008.6,1570.9,1344.5,85.6,226.4,0.86,11.9,Low,High,85,10.24
Nawanshahr,2021,Rabi,Barley,15976.7,2487.4,Alluvial,6.63,98.1,52.2,126.8,0.65,27.6,11.9,18.2,6.1,71.1,56.1,5.4,1009.4,1570.9,1344.5,85.6,226.4,0.87,12.1,Low,High,84.3,10.28
Nawanshahr,2021,Rabi,Barley,14309.2,3192.4,Alluvial,6.63,101.4,52.8,122.6,0.66,28.4,12.4,18.9,5.9,81.8,54.2,5.3,1008.9,1570.9,1344.5,85.6,226.4,0.86,12.9,Low,High,84.2,10.21
Nawanshahr,2021,Rabi,Barley,13394.6,2385.8,Alluvial,6.63,96.6,51.4,122.5,0.64,27.7,13,18.6,7.1,63.3,54.8,5.3,1009.2,1570.9,1344.5,85.6,226.4,0.87,11.5,Low,High,85.4,10.26
Nawanshahr,2021,Rabi,Barley,15288.3,995.7,Alluvial,6.63,96.9,52.9,128.8,0.65,27.7,12,18.4,6.2,67.9,53.7,5.6,1008.8,1570.9,1344.5,85.6,226.4,0.86,12.3,Low,High,84.5,10.33
Nawanshahr,2021,Rabi,Barley,12482.4,2203.1,Alluvial,6.63,99.7,51.8,130,0.64,27.8,11.3,18.1,6.6,71.4,55,5,1009,1570.9,1344.5,85.6,226.4,0.87,11.5,Low,High,85,10.43
Nawanshahr,2021,Rabi,Barley,16255.6,2327.7,Alluvial,6.63,100.6,51.5,128.2,0.63,27.9,11.2,18.3,5.9,68.1,56.5,5.3,1009.1,1570.9,1344.5,85.6,226.4,0.88,12.5,Low,High,85.1,10.46
Nawanshahr,2021,Rabi,Barley,10839.3,2935.2,Alluvial,6.63,99.4,51.7,124.3,0.64,27.9,11.8,18.4,5.9,62.4,53.9,5.3,1009.1,1570.9,1344.5,85.6,226.4,0.85,12.5,Low,High,85.5,10.32
Nawanshahr,2021,Rabi,Barley,14777,1984.7,Alluvial,6.63,100.2,52.2,123.6,0.66,27.9,12.3,19.2,6.2,57.1,54.7,5.3,1009.2,1570.9,1344.5,85.6,226.4,0.85,12.9,Low,High,83.7,10.19
Nawanshahr,2021,Rabi,Gram,24530.3,1359.9,Alluvial,6.63,99.2,51.8,125.5,0.65,27.9,12,18.5,6.2,67.3,54.8,5.3,1008.7,1570.9,1344.5,85.6,226.4,0.86,12.3,Low,High,84.7,10.27
Nawanshahr,2021,Rabi,Gram,23359.3,1623,Alluvial,6.63,98.7,51.8,126.6,0.65,27.7,12.3,18.7,6.3,56.8,55,5.3,1008.6,1570.9,1344.5,85.6,226.4,0.87,12.4,Low,High,85.1,10.24
Nawanshahr,2021,Rabi,Gram,25909,1553.5,Alluvial,6.63,99.7,50.9,125.9,0.65,27.9,12.5,18,6.2,56.7,54.8,5.2,1008.1,1570.9,1344.5,85.6,226.4,0.84,11.8,Low,High,84.7,10.18
Nawanshahr,2021,Rabi,Gram,23166,1533.6,Alluvial,6.63,100.9,51.9,126.2,0.64,28,11.9,19,6.4,66.7,54.7,5.3,1008.6,1570.9,1344.5,85.6,226.4,0.86,12.6,Low,High,85.3,10.2
Nawanshahr,2021,Rabi,Gram,20550.5,2422.6,Alluvial,6.63,99.1,53.2,125,0.66,28,11.6,18.7,6.5,77.5,54,5.3,1009,1570.9,1344.5,85.6,226.4,0.86,12.3,Low,High,84.8,10.22
Nawanshahr,2021,Rabi,Gram,23688.7,1206.2,Alluvial,6.63,98.4,51.5,126.6,0.64,27.9,12.1,18.1,6.1,54.4,53.9,5.2,1009.1,1570.9,1344.5,85.6,226.4,0.86,12.1,Low,High,85.5,10.2
Nawanshahr,2021,Rabi,Gram,27835.2,1482,Alluvial,6.63,98.1,51.6,123.4,0.64,27.9,12.5,18.1,5.6,69.1,56.4,5.4,1008.6,1570.9,1344.5,85.6,226.4,0.85,12.5,Low,High,84.5,10.19
Nawanshahr,2021,Rabi,Gram,25097.8,920.7,Alluvial,6.63,98.9,52,128.9,0.65,27.9,11.9,17.5,5.4,56.3,54.7,5.5,1008.3,1570.9,1344.5,85.6,226.4,0.86,12.1,Low,High,85.3,10.35
Nawanshahr,2021,Rabi,Gram,24838.8,1994.7,Alluvial,6.63,100.8,51.9,122.9,0.64,27.9,11.4,19,5.8,57.1,55.1,5.5,1008.9,1570.9,1344.5,85.6,226.4,0.86,13.2,Low,High,83.8,10.23
Nawanshahr,2021,Rabi,Gram,22674.2,1596.1,Alluvial,6.63,98.9,52.9,125.9,0.64,27.5,12.1,18.6,5.9,55.7,55.2,5.4,1008.5,1570.9,1344.5,85.6,226.4,0.86,12.7,Low,High,86.1,10.29
Nawanshahr,2021,Rabi,Wheat,118896.2,4486,Alluvial,6.63,99.2,51.8,125.5,0.65,27.9,12,18.5,6.2,67.3,54.8,5.3,1008.7,1570.9,1344.5,85.6,226.4,0.86,12.3,Low,High,84.7,10.27
Nawanshahr,2021,Rabi,Wheat,122151,4077,Alluvial,6.63,100.2,51.5,126.1,0.65,28.4,11.9,18,6.8,65.5,54.5,5.3,1008.8,1570.9,1344.5,85.6,226.4,0.85,11.2,Low,High,84.4,10.43
Nawanshahr,2021,Rabi,Wheat,118311.6,5100.3,Alluvial,6.63,99.8,51,125.8,0.66,27.6,12.5,18.7,5.5,40.1,54.1,5.4,1008.9,1570.9,1344.5,85.6,226.4,0.85,13.3,Low,High,84.6,10.27
Nawanshahr,2021,Rabi,Wheat,119320.8,4163.6,Alluvial,6.63,99.4,52.2,129,0.63,27.9,11.7,18.2,6.9,66.8,54.3,5.2,1008.7,1570.9,1344.5,85.6,226.4,0.86,11.3,Low,High,84.5,10.24
Nawanshahr,2021,Rabi,Wheat,115741.1,4175.7,Alluvial,6.63,100.2,51.2,124.7,0.64,28.2,11.9,18.9,6.7,67.4,54.9,5.3,1008.4,1570.9,1344.5,85.6,226.4,0.86,12.2,Low,High,85.1,10.19
Nawanshahr,2021,Rabi,Wheat,120172.8,3777,Alluvial,6.63,99.4,51.7,127.9,0.65,27.9,12.5,18,6.1,49.8,54.3,5.3,1008.6,1570.9,1344.5,85.6,226.4,0.86,11.8,Low,High,84.2,10.33
Nawanshahr,2021,Rabi,Wheat,118213.1,4161,Alluvial,6.63,99.5,51.3,122.9,0.66,27.7,12.2,17.7,6.4,70.5,53.4,5.3,1008.5,1570.9,1344.5,85.6,226.4,0.86,11.4,Low,High,85.2,10.17
Nawanshahr,2021,Rabi,Wheat,117487.6,4322.3,Alluvial,6.63,97.9,52.5,124.8,0.63,28.3,11.7,18.7,6,62.3,55.3,5.4,1008.4,1570.9,1344.5,85.6,226.4,0.87,12.7,Low,High,84.7,10.2
Nawanshahr,2021,Rabi,Wheat,119576,3880.6,Alluvial,6.63,99.7,52.1,122.7,0.67,28.1,11.9,18.4,6.2,61.7,54.5,5.3,1008.6,1570.9,1344.5,85.6,226.4,0.85,12.2,Low,High,85.5,10.37
Nawanshahr,2021,Rabi,Wheat,117866.7,5152.7,Alluvial,6.63,97.5,52.5,122.6,0.65,27.9,12.2,18.2,6.8,49.9,54.5,5.3,1008.7,1570.9,1344.5,85.6,226.4,0.87,11.4,Low,High,84.8,10.13
Nawanshahr,2021,Zaid,Fodder,7084,29232.8,Alluvial,7.95,121.7,22.5,253,0.66,13.8,39.2,47.9,33.1,19.4,36.8,13.5,993.5,1570.9,1344.5,85.6,226.4,0.86,14.8,Low,High,111.4,9.56
Nawanshahr,2021,Zaid,Fodder,7788.2,28647.6,Alluvial,7.95,121.7,21.2,256.2,0.66,13.7,39.5,47.8,33.2,2.2,36.1,13.6,993.8,1570.9,1344.5,85.6,226.4,0.87,14.6,Low,High,111.6,9.64
Nawanshahr,2021,Zaid,Fodder,5302.2,28492.3,Alluvial,7.95,122.1,23.1,253.1,0.67,13.7,39.8,47.7,33.5,9.5,37.3,13.6,993.6,1570.9,1344.5,85.6,226.4,0.86,14.2,Low,High,111.4,9.45
Nawanshahr,2021,Zaid,Fodder,6151.7,29560.6,Alluvial,7.95,122.8,22.2,249.8,0.66,13.9,38.6,48.2,32.9,11,38.5,13.6,993.2,1570.9,1344.5,85.6,226.4,0.87,15.4,Low,High,110,9.65
Nawanshahr,2021,Zaid,Fodder,7920.4,28252.1,Alluvial,7.95,121.3,22.7,251.4,0.65,14.1,39.9,48,33.6,13.6,37,13.3,993.3,1570.9,1344.5,85.6,226.4,0.85,14.4,Low,High,111.2,9.71
Nawanshahr,2021,Zaid,Fodder,3807.6,29420.7,Alluvial,7.95,121.8,22.7,249.5,0.67,14.1,39,47.4,32.9,36.3,36.3,13.4,993.7,1570.9,1344.5,85.6,226.4,0.87,14.6,Low,High,112.5,9.45
Nawanshahr,2021,Zaid,Fodder,6301.8,29798.9,Alluvial,7.95,122.6,21.2,254.9,0.65,14,39,47.6,33.4,26.1,36.2,13.6,994,1570.9,1344.5,85.6,226.4,0.86,14.2,Low,High,113.4,9.62
Nawanshahr,2021,Zaid,Fodder,7101.8,29857.6,Alluvial,7.95,120.5,21.2,253.3,0.66,14,38.7,47.6,33.1,44,37.1,13.3,993.8,1570.9,1344.5,85.6,226.4,0.84,14.4,Low,High,111.6,9.49
Nawanshahr,2021,Zaid,Fodder,7782.4,29793.5,Alluvial,7.95,121.4,22.3,252.3,0.69,14,38.6,47.7,32.8,3.4,37,13.6,993.4,1570.9,1344.5,85.6,226.4,0.85,14.9,Low,High,111.8,9.47
Nawanshahr,2021,Zaid,Fodder,3578.1,29906.7,Alluvial,7.95,123.5,23.5,253.4,0.65,13.9,39.5,48.7,33.2,24.2,37.6,13.4,993.6,1570.9,1344.5,85.6,226.4,0.88,15.6,Low,High,111.1,9.57
Nawanshahr,2021,Zaid,Vegetables,17392.6,8482.7,Alluvial,7.95,121.7,22.5,253,0.66,13.8,39.2,47.9,33.1,19.4,36.8,13.5,993.5,1570.9,1344.5,85.6,226.4,0.86,14.8,Low,High,111.4,9.56
Nawanshahr,2021,Zaid,Vegetables,17073.4,8011.2,Alluvial,7.95,122.7,22.1,250.4,0.66,13.5,38.9,48.3,32.5,10.6,38.4,13.3,994.6,1570.9,1344.5,85.6,226.4,0.85,15.7,Low,High,112,9.51
Nawanshahr,2021,Zaid,Vegetables,17864.6,8659.2,Alluvial,7.95,123,23,254.2,0.66,13.8,39.6,47.9,34,24.9,36.5,13.5,993.8,1570.9,1344.5,85.6,226.4,0.87,14,Low,High,111.1,9.48
Nawanshahr,2021,Zaid,Vegetables,17741.8,8378.5,Alluvial,7.95,122.6,22,254.7,0.65,14,39.8,48.2,32.8,23.9,38.1,13.5,993.8,1570.9,1344.5,85.6,226.4,0.88,15.4,Low,High,111.5,9.59
Nawanshahr,2021,Zaid,Vegetables,16392.6,7985,Alluvial,7.95,119.8,23.4,248.9,0.69,13.9,39.1,47.8,32.7,19.8,36,13.8,993.2,1570.9,1344.5,85.6,226.4,0.85,15.1,Low,High,110.7,9.61
Nawanshahr,2021,Zaid,Vegetables,17530.8,8420.7,Alluvial,7.95,120.9,22.5,253.6,0.67,13.7,38.8,47.5,33.7,18.5,36.8,13.6,993.4,1570.9,1344.5,85.6,226.4,0.84,13.8,Low,High,112.4,9.57
Nawanshahr,2021,Zaid,Vegetables,19568.8,8763.6,Alluvial,7.95,122.4,21.6,246.7,0.66,13.6,39.7,47.6,33.4,19.7,38.1,13.6,993.4,1570.9,1344.5,85.6,226.4,0.87,14.2,Low,High,111.6,9.55
Nawanshahr,2021,Zaid,Vegetables,17700.4,8241.1,Alluvial,7.95,121,21.7,252,0.65,13.5,39.1,48.2,33.1,37.2,36.8,13.4,993.8,1570.9,1344.5,85.6,226.4,0.86,15.1,Low,High,110.7,9.62
Nawanshahr,2021,Zaid,Vegetables,20499.9,8785.8,Alluvial,7.95,122.4,23.5,252.5,0.66,14.2,38.4,48.1,33.1,22.6,36.7,13.4,993.8,1570.9,1344.5,85.6,226.4,0.87,15,Low,High,112.3,9.58
Nawanshahr,2021,Zaid,Vegetables,20203.5,8126.6,Alluvial,7.95,122.3,21.7,256.2,0.65,13.7,39,47.8,33.5,64.8,35.9,13.5,993.1,1570.9,1344.5,85.6,226.4,0.86,14.4,Low,High,110.8,9.56
Nawanshahr,2022,Kharif,Cotton,27237.7,2487.2,Alluvial,6.66,152.8,46.8,252.7,0.83,21.1,34.8,42.4,27.7,472.3,75.3,9,1000.7,1035.6,741,71.6,294.6,0.72,14.7,Medium,Moderate,130.6,12.47
Nawanshahr,2022,Kharif,Cotton,27252.2,3413.4,Alluvial,6.66,152,46.7,256,0.84,21.1,34.8,43.2,27.3,474.7,75.9,9,1000.5,1035.6,741,71.6,294.6,0.72,15.9,Medium,Moderate,129.6,12.4
Nawanshahr,2022,Kharif,Cotton,29203.5,1937.4,Alluvial,6.66,152.5,47,252.1,0.84,21.1,35.2,42.1,28.2,494.6,75.1,9.1,1001,1035.6,741,71.6,294.6,0.71,13.9,Medium,Moderate,130.8,12.58
Nawanshahr,2022,Kharif,Cotton,26388.2,2616.9,Alluvial,6.66,152,46.3,254.2,0.82,21.5,34.7,42.5,27.2,474.8,75.6,8.9,1000.8,1035.6,741,71.6,294.6,0.72,15.3,Medium,Moderate,130.1,12.59
Nawanshahr,2022,Kharif,Cotton,24662.5,2770.8,Alluvial,6.66,153,47.5,253.3,0.82,21.3,34.4,42.6,27.4,466.3,74.7,9.1,1001.1,1035.6,741,71.6,294.6,0.7,15.2,Medium,Moderate,130.3,12.54
Nawanshahr,2022,Kharif,Cotton,26684.4,2722.8,Alluvial,6.66,154.4,47.8,256.2,0.82,20.9,34.9,42.4,27.3,484.5,74.7,8.9,1000.6,1035.6,741,71.6,294.6,0.72,15.1,Medium,Moderate,130.6,12.45
Nawanshahr,2022,Kharif,Cotton,29156.1,3106.9,Alluvial,6.66,155,47.7,256,0.82,21.1,34.8,41.9,27,456.8,74.7,8.9,1000.7,1035.6,741,71.6,294.6,0.72,14.9,Medium,Moderate,130,12.54
Nawanshahr,2022,Kharif,Cotton,27051.5,3031.9,Alluvial,6.66,152.6,46.4,255.1,0.84,21.2,34.5,42.7,28,464.9,75,8.9,1000.6,1035.6,741,71.6,294.6,0.71,14.7,Medium,Moderate,130.4,12.62
Nawanshahr,2022,Kharif,Cotton,31168.1,2395.8,Alluvial,6.66,152.3,46.6,256.1,0.82,20.7,34.2,42.2,27.6,468.4,74.8,9,1000.8,1035.6,741,71.6,294.6,0.72,14.6,Medium,Moderate,130.5,12.43
Nawanshahr,2022,Kharif,Cotton,26910.7,1991.4,Alluvial,6.66,151.6,46.7,250.3,0.83,21.3,34.6,42.2,27.3,466.6,74.7,9.1,1000.2,1035.6,741,71.6,294.6,0.72,14.9,Medium,Moderate,131.1,12.43
Nawanshahr,2022,Kharif,Maize,46250.2,2874.3,Alluvial,6.66,152.8,46.8,252.7,0.83,21.1,34.8,42.4,27.7,472.3,75.3,9,1000.7,1035.6,741,71.6,294.6,0.72,14.7,Medium,Moderate,130.6,12.47
Nawanshahr,2022,Kharif,Maize,43764.9,2356,Alluvial,6.66,153.3,46.5,259.5,0.82,20.7,35.2,43.1,27.4,450.8,74.6,9.4,1000.6,1035.6,741,71.6,294.6,0.73,15.6,Medium,Moderate,131.9,12.4
Nawanshahr,2022,Kharif,Maize,44467.9,3265.7,Alluvial,6.66,152.6,47.1,250.2,0.81,21.2,34.4,42.7,27.3,467.5,76.6,9,1000.8,1035.6,741,71.6,294.6,0.73,15.5,Medium,Moderate,130,12.35
Nawanshahr,2022,Kharif,Maize,45595.9,3480.7,Alluvial,6.66,153.7,45.5,257.5,0.84,21.1,34.8,42.6,27.3,482,74.9,8.9,1000.3,1035.6,741,71.6,294.6,0.7,15.3,Medium,Moderate,130.9,12.56
Nawanshahr,2022,Kharif,Maize,45046.5,2200.3,Alluvial,6.66,153.3,47.1,255,0.83,20.8,34.7,42.2,27.3,481.2,77.5,9.2,1001,1035.6,741,71.6,294.6,0.7,14.9,Medium,Moderate,130.5,12.45
Nawanshahr,2022,Kharif,Maize,40957.2,2704.3,Alluvial,6.66,151.1,46.9,251.9,0.83,20.9,35.1,42.3,27.7,467.2,75.9,9.1,1000.8,1035.6,741,71.6,294.6,0.71,14.6,Medium,Moderate,130,12.39
Nawanshahr,2022,Kharif,Maize,44831.7,3728.4,Alluvial,6.66,151.4,47.2,251.4,0.83,20.6,34.2,42.3,27.5,480.1,74.5,9,1000.9,1035.6,741,71.6,294.6,0.74,14.8,Medium,Moderate,130.5,12.43
Nawanshahr,2022,Kharif,Maize,46499.5,3422,Alluvial,6.66,154.8,46.1,253.4,0.83,20.8,35.3,41.8,27.2,470.5,74.3,9.1,1001.2,1035.6,741,71.6,294.6,0.71,14.6,Medium,Moderate,130.8,12.27
Nawanshahr,2022,Kharif,Maize,47598.4,2603.7,Alluvial,6.66,152.5,47.3,249.5,0.82,21.2,35.4,42.3,27.2,475.8,75.9,9,1000.6,1035.6,741,71.6,294.6,0.72,15.1,Medium,Moderate,129.7,12.38
Nawanshahr,2022,Kharif,Maize,46155.5,2847.5,Alluvial,6.66,151.7,46.4,252.2,0.83,20.9,34.3,42.7,26.9,459.3,76.2,9,1001,1035.6,741,71.6,294.6,0.72,15.9,Medium,Moderate,130.4,12.41
Nawanshahr,2022,Kharif,Rice,60936.5,3994,Alluvial,6.66,152.8,46.8,252.7,0.83,21.1,34.8,42.4,27.7,472.3,75.3,9,1000.7,1035.6,741,71.6,294.6,0.72,14.7,Medium,Moderate,130.6,12.47
Nawanshahr,2022,Kharif,Rice,62657.5,4620.1,Alluvial,6.66,151.6,46.2,250.8,0.82,21.3,35.4,42.1,27.3,471.3,74.7,9.2,1000.8,1035.6,741,71.6,294.6,0.71,14.8,Medium,Moderate,130.8,12.52
